id,cnn,side,streetname_gc,from_addr,to_addr,zip_code,neighborhood,meter_count,has_special_event_meters
7862000_R,7862000,R,KIRKHAM ST,2000,2098,94122,Central Sunset,0,False
7869000_L,7869000,L,KIRKHAM ST,2701,2799,94122,Central Sunset,0,False
7869000_R,7869000,R,KIRKHAM ST,2700,2798,94122,Central Sunset,0,False
7876000_L,7876000,L,KIRKHAM ST,3251,3299,94122,Outer Sunset,0,False
7876000_R,7876000,R,KIRKHAM ST,3250,3298,94122,Outer Sunset,0,False
7883000_L,7883000,L,KIRKHAM ST,3901,3999,94122,Outer Sunset,0,False
7883000_R,7883000,R,KIRKHAM ST,3900,3998,94122,Outer Sunset,0,False
7890003_L,7890003,L,KIRKWOOD AVE,117,127,94124,Hunters Point,0,False
7890003_R,7890003,R,KIRKWOOD AVE,116,126,94124,Hunters Point,0,False
5672000_L,5672000,L,FOLSOM ST,1075,1099,94103,South of Market,0,False
5672000_R,5672000,R,FOLSOM ST,1080,1098,94103,South of Market,0,False
5631000_L,5631000,L,FLORIDA ST,1401,1499,94110,Inner Mission,0,False
5631000_R,5631000,R,FLORIDA ST,1400,1498,94110,Inner Mission,0,False
5599000_L,5599000,L,FITZGERALD AVE,1101,1199,94124,Bayview District,0,False
5599000_R,5599000,R,FITZGERALD AVE,1100,1198,94124,Bayview District,0,False
5563000_L,5563000,L,FILLMORE ST,3101,3139,94123,Cow Hollow,24,False
5563000_R,5563000,R,FILLMORE ST,3100,3108,94123,Cow Hollow,24,False
5514000_L,5514000,L,FILBERT ST,1401,1499,94109,Russian Hill,0,False
5514000_R,5514000,R,FILBERT ST,1400,1498,94109,Russian Hill,0,False
5475000_L,5475000,L,FELTON ST,1301,1399,94134,Portola,0,False
5475000_R,5475000,R,FELTON ST,1300,1398,94134,Portola,0,False
5432000_L,5432000,L,FAXON AVE,801,849,94112,Westwood Park,0,False
5432000_R,5432000,R,FAXON AVE,800,852,94112,Westwood Park,0,False
5393000_L,5393000,L,FAIRFAX AVE,1501,1599,94124,Bayview District,0,False
5393000_R,5393000,R,FAIRFAX AVE,1500,1598,94124,Bayview District,0,False
5268000_L,5268000,L,EUCALYPTUS DR,125,199,94132,Lakeside,0,False
5268000_R,5268000,R,EUCALYPTUS DR,124,198,94132,Lakeside,0,False
5229000_L,5229000,L,ENCANTO AVE,1,99,94115,Anza Vista,0,False
5229000_R,5229000,R,ENCANTO AVE,2,98,94115,Anza Vista,0,False
5191000_L,5191000,L,ELLIS ST,1925,1999,94115,Western Addition,0,False
5191000_R,5191000,R,ELLIS ST,1952,1998,94115,Western Addition,0,False
5153000_L,5153000,L,ELK ST,101,139,94131,Glen Park,0,False
5153000_R,5153000,R,ELK ST,68,132,94131,Glen Park,0,False
5121000_L,5121000,L,EL CAMINO DEL MAR,201,299,94121,Sea Cliff,0,False
5121000_R,5121000,R,EL CAMINO DEL MAR,200,298,94121,Sea Cliff,0,False
5080000_L,5080000,L,EDGARDO PL,1,99,94133,Telegraph Hill,0,False
5080000_R,5080000,R,EDGARDO PL,2,98,94133,Telegraph Hill,0,False
5033000_L,5033000,L,EARL ST,21,29,94124,Bayview Heights,0,False
5033000_R,5033000,R,EARL ST,20,28,94124,Bayview Heights,0,False
4999000_L,4999000,L,DUNCAN ST,101,199,94110,Noe Valley,0,False
4999000_R,4999000,R,DUNCAN ST,100,198,94110,Noe Valley,0,False
4963000_L,4963000,L,DOW PL,1,99,94107,Financial District South,0,False
4963000_R,4963000,R,DOW PL,2,98,94107,Financial District South,0,False
4922000_L,4922000,L,DORANTES AVE,65,199,94116,Forest  Hill,0,False
4922000_R,4922000,R,DORANTES AVE,100,198,94116,Forest  Hill,0,False
4822000_L,4822000,L,DIVISADERO ST,2501,2599,94115,Pacific Heights,0,False
4822000_R,4822000,R,DIVISADERO ST,2500,2598,94115,Pacific Heights,0,False
4804201_L,4804201,L,DIVISADERO ST,0,0,94117,Alamo Square,19,False
4804201_R,4804201,R,DIVISADERO ST,700,798,94117,Alamo Square,19,False
4769000_L,4769000,L,DIAMOND ST,2785,2799,94131,Glen Park,5,False
4769000_R,4769000,R,DIAMOND ST,2770,2798,94131,Glen Park,5,False
4728000_L,4728000,L,DETROIT ST,501,599,94131,Sunnyside,0,False
4728000_R,4728000,R,DETROIT ST,500,598,94131,Sunnyside,0,False
4687000_L,4687000,L,DELAWARE ST,1,99,94107,Potrero Hill,0,False
4687000_R,4687000,R,DELAWARE ST,2,98,94107,Potrero Hill,0,False
7825000_L,7825000,L,WALLER ST,1801,1899,94117,Golden Gate Park,0,False
7825000_R,7825000,R,WALLER ST,1800,1898,94117,Golden Gate Park,0,False
7828101_L,7828101,L,KEZAR DR,201,299,94117,Golden Gate Park,0,False
7828101_R,7828101,R,KEZAR DR,0,0,94117,Golden Gate Park,0,False
7832201_L,7832201,L,KING ST,0,0,94107,South Beach,10,True
7832201_R,7832201,R,KING ST,100,198,94107,South Beach,10,True
7835001_L,7835001,L,KING ST,401,499,94107,Mission Bay,0,False
7835001_R,7835001,R,KING ST,400,498,94107,Mission Bay,0,False
7840000_L,7840000,L,KINGSTON ST,201,223,94110,Bernal Heights North,0,False
7840000_R,7840000,R,KINGSTON ST,200,218,94110,Bernal Heights North,0,False
7847000_L,7847000,L,KIRKHAM ST,501,599,94122,Inner Sunset,0,False
7847000_R,7847000,R,KIRKHAM ST,500,598,94122,Inner Sunset,0,False
7854000_L,7854000,L,KIRKHAM ST,1201,1299,94122,Inner Sunset,0,False
7854000_R,7854000,R,KIRKHAM ST,1200,1298,94122,Inner Sunset,0,False
7787000_L,7787000,L,KEITH ST,1901,1999,94124,Bayview District,0,False
7787000_R,7787000,R,KEITH ST,1900,1998,94124,Bayview District,0,False
7793010_L,7793010,L,KEITH ST,2901,2999,94124,Bayview District,0,False
7793010_R,7793010,R,KEITH ST,2900,2998,94124,Bayview District,0,False
7798000_L,7798000,L,KEITH ST,3601,3699,94124,Bayview Heights,0,False
7798000_R,7798000,R,KEITH ST,3600,3698,94124,Bayview Heights,0,False
7805000_L,7805000,L,KENSINGTON WAY,1,99,94127,West Portal,0,False
7805000_R,7805000,R,KENSINGTON WAY,2,98,94127,West Portal,0,False
7811000_L,7811000,L,KENWOOD WAY,101,199,94127,Mount Davidson Manor,0,False
7811000_R,7811000,R,KENWOOD WAY,100,200,94127,Mount Davidson Manor,0,False
7818000_L,7818000,L,KEY AVE,951,999,94124,Bayview Heights,0,False
7818000_R,7818000,R,KEY AVE,952,998,94124,Bayview Heights,0,False
7742000_L,7742000,L,KAREN CT,1,35,94134,Portola,0,False
7742000_R,7742000,R,KAREN CT,2,32,94134,Portola,0,False
7749000_L,7749000,L,KEARNY ST,101,149,94108,Financial District North,11,False
7749000_R,7749000,R,KEARNY ST,100,132,94108,Financial District North,11,False
7756000_L,7756000,L,KEARNY ST,601,629,94108,Financial District North,12,False
7756000_R,7756000,R,KEARNY ST,600,628,94108,Financial District North,12,False
7763000_L,7763000,L,KEARNY ST,1001,1029,94133,Financial District North,13,False
7763000_R,7763000,R,KEARNY ST,1000,1026,94133,Financial District North,13,False
7770000_L,7770000,L,KEARNY ST,1401,1499,94133,Telegraph Hill,0,False
7770000_R,7770000,R,KEARNY ST,1400,1498,94133,Telegraph Hill,0,False
7775000_L,7775000,L,KEARNY ST,1901,1999,94133,North Waterfront,0,False
7775000_R,7775000,R,KEARNY ST,1900,1998,94133,North Waterfront,0,False
7709103_L,7709103,L,JUNIPERO SERRA BLVD,1101,1199,94132,Ingleside Heights,0,False
7709103_R,7709103,R,JUNIPERO SERRA BLVD,0,0,94132,Ingleside Heights,0,False
7710105_L,7710105,L,JUNIPERO SERRA BLVD,1501,1599,94132,Ingleside Heights,0,False
7710105_R,7710105,R,JUNIPERO SERRA BLVD,0,0,94132,Ingleside Heights,0,False
4646000_L,4646000,L,DE LONG ST,201,223,94112,Outer Mission,0,False
4646000_R,4646000,R,DE LONG ST,166,198,94112,Outer Mission,0,False
4605000_L,4605000,L,DAVIS ST,1,99,94111,Financial District North,12,False
4605000_R,4605000,R,DAVIS ST,2,98,94111,Financial District North,12,False
4566000_L,4566000,L,CUVIER ST,201,299,94112,Bernal Heights South,0,False
4566000_R,4566000,R,CUVIER ST,200,298,94112,Bernal Heights South,0,False
4531000_L,4531000,L,CRISP RD,1,99,94124,Bayview District,0,False
4531000_R,4531000,R,CRISP RD,2,98,94124,Bayview District,0,False
4496000_L,4496000,L,CRESCENT AVE,801,899,94110,Bernal Heights South,0,False
4496000_R,4496000,R,CRESCENT AVE,800,898,94110,Bernal Heights South,0,False
4457000_L,4457000,L,STONEMAN ST,57,99,94110,Bernal Heights North,0,False
4457000_R,4457000,R,STONEMAN ST,56,98,94110,Bernal Heights North,0,False
4332000_L,4332000,L,JUSTIN DR,475,499,94112,Bernal Heights South,0,False
4332000_R,4332000,R,JUSTIN DR,500,598,94112,Bernal Heights South,0,False
4292000_L,4292000,L,COLUMBUS AVE,301,301,94133,Telegraph Hill,13,False
4292000_R,4292000,R,COLUMBUS AVE,300,330,94133,Telegraph Hill,13,False
4264101_L,4264101,L,COLLEGE AVE,201,299,94112,Bernal Heights South,0,False
4264101_R,4264101,R,COLLEGE AVE,0,0,94112,Bernal Heights South,0,False
4173000_L,4173000,L,CLEMENT ST,2201,2299,94121,Central Richmond,29,False
4173000_R,4173000,R,CLEMENT ST,2200,2298,94121,Central Richmond,29,False
4131000_L,4131000,L,CLAYTON ST,500,598,94117,Haight Ashbury,3,False
4131000_R,4131000,R,CLAYTON ST,501,599,94117,Haight Ashbury,3,False
4092000_L,4092000,L,CLAY ST,901,949,94108,Nob Hill,26,False
4092000_R,4092000,R,CLAY ST,900,956,94108,Nob Hill,26,False
4054000_L,4054000,L,CITYVIEW WAY,73,99,94131,Midtown Terrace,0,False
4054000_R,4054000,R,CITYVIEW WAY,76,98,94131,Midtown Terrace,0,False
4012000_L,4012000,L,CHURCH ST,401,449,94114,Eureka Valley - Dolores Height,0,False
4012000_R,4012000,R,CHURCH ST,400,448,94114,Eureka Valley - Dolores Height,0,False
3971000_L,3971000,L,CHESTNUT ST,1401,1499,94123,Marina,0,False
3971000_R,3971000,R,CHESTNUT ST,1400,1498,94123,Marina,0,False
3930000_L,3930000,L,CHENERY ST,801,849,94131,Glen Park,0,False
3930000_R,3930000,R,CHENERY ST,800,856,94131,Glen Park,0,False
3798000_L,3798000,L,CASTRO ST,1001,1099,94114,Noe Valley,0,False
3798000_R,3798000,R,CASTRO ST,1000,1098,94114,Noe Valley,0,False
3761102_L,3761102,L,CASHMERE ST,141,175,94124,Bayview District,0,False
3761102_R,3761102,R,CASHMERE ST,0,0,94124,Bayview District,0,False
3724000_L,3724000,L,CARRIZAL ST,1,15,94134,Visitacion Valley,0,False
3724000_R,3724000,R,CARRIZAL ST,2,4,94134,Visitacion Valley,0,False
3693202_L,3693202,L,CARGO WAY,0,0,94124,Hunters Point,0,False
3693202_R,3693202,R,CARGO WAY,400,574,94124,Hunters Point,0,False
4250000_L,4250000,L,COLEMAN ST,0,0,94124,Bayview Heights,0,False
4250000_R,4250000,R,COLEMAN ST,0,0,94124,Bayview Heights,0,False
7711000_L,7711000,L,JUNIPERO SERRA BLVD OFF RAMP,0,0,94132,Stonestown,0,False
7711000_R,7711000,R,JUNIPERO SERRA BLVD OFF RAMP,0,0,94132,Stonestown,0,False
7718000_L,7718000,L,JUSTIN DR,1,49,94112,Bernal Heights South,0,False
7718000_R,7718000,R,JUSTIN DR,2,48,94112,Bernal Heights South,0,False
7725000_L,7725000,L,JUSTIN DR,401,473,94112,Bernal Heights South,0,False
7725000_R,7725000,R,JUSTIN DR,400,498,94112,Bernal Heights South,0,False
7732000_L,7732000,L,KANSAS ST,801,905,94107,Potrero Hill,0,False
7732000_R,7732000,R,KANSAS ST,800,918,94107,Potrero Hill,0,False
7673000_L,7673000,L,JUDAH ST,3151,3199,94122,Outer Sunset,0,False
7673000_R,7673000,R,JUDAH ST,3150,3198,94122,Outer Sunset,0,False
7680000_L,7680000,L,JUDAH ST,3801,3899,94122,Outer Sunset,0,False
7680000_R,7680000,R,JUDAH ST,3800,3898,94122,Outer Sunset,0,False
7687000_L,7687000,L,JUDSON AVE,101,199,94112,Sunnyside,0,False
7687000_R,7687000,R,JUDSON AVE,100,198,94112,Sunnyside,0,False
7694000_L,7694000,L,JULES AVE,201,299,94112,Merced Heights,0,False
7694000_R,7694000,R,JULES AVE,200,298,94112,Merced Heights,0,False
7701000_L,7701000,L,JUNIOR TER,1,99,94112,Mission Terrace,0,False
7701000_R,7701000,R,JUNIOR TER,2,98,94112,Mission Terrace,0,False
7706202_L,7706202,L,JUNIPERO SERRA BLVD,0,0,94127,Lakeside,0,False
7706202_R,7706202,R,JUNIPERO SERRA BLVD,0,0,94127,Lakeside,0,False
7708102_L,7708102,L,JUNIPERO SERRA BLVD,801,899,94127,Ingleside Terrace,0,False
7708102_R,7708102,R,JUNIPERO SERRA BLVD,0,0,94127,Ingleside Terrace,0,False
7639000_L,7639000,L,JUANITA WAY,317,399,94127,Miraloma Park,0,False
7639000_R,7639000,R,JUANITA WAY,316,398,94127,Miraloma Park,0,False
7645101_L,7645101,L,JUDAH ST,501,599,94122,Inner Sunset,0,False
7645101_R,7645101,R,JUDAH ST,0,0,94122,Inner Sunset,0,False
7648201_L,7648201,L,JUDAH ST,0,0,94122,Inner Sunset,0,False
7648201_R,7648201,R,JUDAH ST,800,898,94122,Inner Sunset,0,False
7652101_L,7652101,L,JUDAH ST,1201,1299,94122,Inner Sunset,0,False
7652101_R,7652101,R,JUDAH ST,0,0,94122,Inner Sunset,0,False
7657000_L,7657000,L,JUDAH ST,1701,1799,94122,Central Sunset,0,False
7657000_R,7657000,R,JUDAH ST,1700,1798,94122,Central Sunset,0,False
7664000_L,7664000,L,JUDAH ST,2401,2499,94122,Central Sunset,0,False
7664000_R,7664000,R,JUDAH ST,2400,2498,94122,Central Sunset,0,False
7671000_L,7671000,L,JUDAH ST,3033,3099,94122,Central Sunset,0,False
7671000_R,7671000,R,JUDAH ST,3030,3098,94122,Central Sunset,0,False
7594000_L,7594000,L,JONES ST,2201,2299,94133,Russian Hill,0,False
7594000_R,7594000,R,JONES ST,2200,2298,94133,Russian Hill,0,False
7601000_L,7601000,L,JONES ST,2701,2799,94133,North Waterfront,13,False
7601000_R,7601000,R,JONES ST,2700,2798,94133,North Waterfront,13,False
7608000_L,7608000,L,JOOST AVE,201,299,94131,Sunnyside,0,False
7608000_R,7608000,R,JOOST AVE,200,298,94131,Sunnyside,0,False
7615000_L,7615000,L,JOOST AVE,801,899,94127,Westwood Highlands,0,False
7615000_R,7615000,R,JOOST AVE,800,898,94127,Westwood Highlands,0,False
7622000_L,7622000,L,JUAN BAUTISTA CIR,15,49,94132,Stonestown,0,False
7622000_R,7622000,R,JUAN BAUTISTA CIR,14,48,94132,Stonestown,0,False
7629000_L,7629000,L,JUAN BAUTISTA CIR,101,131,94132,Stonestown,0,False
7629000_R,7629000,R,JUAN BAUTISTA CIR,100,130,94132,Stonestown,0,False
7545000_L,7545000,L,JOHN F KENNEDY DR,1701,1799,94117,Golden Gate Park,0,False
7545000_R,7545000,R,JOHN F KENNEDY DR,1700,1798,94117,Golden Gate Park,0,False
7552000_L,7552000,L,JOHN MAHER ST,1,99,94111,North Waterfront,0,False
7552000_R,7552000,R,JOHN MAHER ST,2,98,94111,North Waterfront,0,False
7559000_L,7559000,L,JOICE ST,1,99,94108,Downtown - Tenderloin,0,False
7559000_R,7559000,R,JOICE ST,2,98,94108,Downtown - Tenderloin,0,False
7566000_L,7566000,L,JONES ST,301,399,94102,Downtown - Tenderloin,13,False
7566000_R,7566000,R,JONES ST,300,398,94102,Downtown - Tenderloin,13,False
7572000_L,7572000,L,JONES ST,665,699,94102,Downtown - Tenderloin,2,False
7572000_R,7572000,R,JONES ST,644,698,94102,Downtown - Tenderloin,2,False
7579000_L,7579000,L,JONES ST,1201,1237,94109,Nob Hill,0,False
7579000_R,7579000,R,JONES ST,1200,1220,94109,Nob Hill,0,False
7586000_L,7586000,L,JONES ST,1701,1729,94109,Russian Hill,0,False
7586000_R,7586000,R,JONES ST,1700,1738,94109,Russian Hill,0,False
7508000_L,7508000,L,JERSEY ST,51,99,94114,Noe Valley,0,False
7508000_R,7508000,R,JERSEY ST,50,98,94114,Noe Valley,0,False
7520002_L,7520002,L,JESSIE ST,351,399,94103,Financial District South,4,False
7520002_R,7520002,R,JESSIE ST,350,398,94103,Financial District South,4,False
7527000_L,7527000,L,JESSIE ST,1301,1399,94103,South of Market,0,False
7527000_R,7527000,R,JESSIE ST,1300,1398,94103,South of Market,0,False
7532000_L,7532000,L,JOHN F KENNEDY DR,101,161,94117,Golden Gate Park,0,False
7532000_R,7532000,R,JOHN F KENNEDY DR,100,160,94117,Golden Gate Park,0,False
7539000_L,7539000,L,JOHN F KENNEDY DR,601,799,94118,Golden Gate Park,0,False
7539000_R,7539000,R,JOHN F KENNEDY DR,600,798,94118,Golden Gate Park,0,False
7469000_L,7469000,L,JENNINGS ST,101,173,94124,Hunters Point,0,False
7469000_R,7469000,R,JENNINGS ST,100,174,94124,Hunters Point,0,False
7476000_L,7476000,L,JENNINGS ST,1801,1899,94124,Bayview District,0,False
7476000_R,7476000,R,JENNINGS ST,1800,1898,94124,Bayview District,0,False
7483000_L,7483000,L,JENNINGS ST,2501,2599,94124,Bayview District,0,False
7483000_R,7483000,R,JENNINGS ST,2500,2598,94124,Bayview District,0,False
7490000_L,7490000,L,JENNINGS ST,3201,3299,94124,Bayview Heights,0,False
7490000_R,7490000,R,JENNINGS ST,3200,3298,94124,Bayview Heights,0,False
7497000_L,7497000,L,JERROLD AVE,1601,1699,94124,Bayview District,0,False
7497000_R,7497000,R,JERROLD AVE,1600,1698,94124,Bayview District,0,False
7500105_L,7500105,L,JERROLD AVE,2051,2099,94124,Bayview District,0,False
7500105_R,7500105,R,JERROLD AVE,0,0,94124,Bayview District,0,False
7503000_L,7503000,L,JERROLD AVE,2301,2349,94124,Bayview District,0,False
7503000_R,7503000,R,JERROLD AVE,2300,2350,94124,Bayview District,0,False
7428000_L,7428000,L,JAMESTOWN AVE,801,849,94124,Bayview Heights,0,False
7428000_R,7428000,R,JAMESTOWN AVE,800,850,94124,Bayview Heights,0,False
7435000_L,7435000,L,JAMESTOWN AVE,1201,1299,94124,Bayview Heights,0,False
7435000_R,7435000,R,JAMESTOWN AVE,1200,1298,94124,Bayview Heights,0,False
7442000_L,7442000,L,JARBOE AVE,601,699,94110,Bernal Heights South,0,False
7442000_R,7442000,R,JARBOE AVE,600,698,94110,Bernal Heights South,0,False
7449000_L,7449000,L,JARBOE AVE,1291,1299,94110,Bernal Heights South,0,False
7449000_R,7449000,R,JARBOE AVE,1290,1298,94110,Bernal Heights South,0,False
7456000_L,7456000,L,JEFFERSON ST,101,199,94133,North Waterfront,17,False
7456000_R,7456000,R,JEFFERSON ST,102,200,94133,North Waterfront,17,False
7463000_L,7463000,L,JEFFERSON ST,1901,1999,94123,Marina,0,False
7463000_R,7463000,R,JEFFERSON ST,1900,1998,94123,Marina,0,False
7380000_L,7380000,L,JACKSON ST,823,823,94133,Nob Hill,0,False
7380000_R,7380000,R,JACKSON ST,820,824,94133,Nob Hill,0,False
7387000_L,7387000,L,JACKSON ST,1001,1023,94133,Nob Hill,0,False
7387000_R,7387000,R,JACKSON ST,1000,1016,94133,Nob Hill,0,False
7394000_L,7394000,L,JACKSON ST,1401,1499,94109,Nob Hill,0,False
7394000_R,7394000,R,JACKSON ST,1400,1498,94109,Nob Hill,0,False
7402000_L,7402000,L,JACKSON ST,2201,2299,94115,Pacific Heights,0,False
7402000_R,7402000,R,JACKSON ST,2200,2298,94115,Pacific Heights,0,False
7409000_L,7409000,L,JACKSON ST,2901,2999,94115,Pacific Heights,0,False
7409000_R,7409000,R,JACKSON ST,2900,2998,94115,Pacific Heights,0,False
7416000_L,7416000,L,JACKSON ST,3601,3699,94118,Presidio Heights,0,False
7416000_R,7416000,R,JACKSON ST,3600,3698,94118,Presidio Heights,0,False
7340000_L,7340000,L,ITALY AVE,1,99,94112,Excelsior,5,False
7340000_R,7340000,R,ITALY AVE,2,98,94112,Excelsior,5,False
7347000_L,7347000,L,ITALY AVE,701,799,94112,Excelsior,0,False
7347000_R,7347000,R,ITALY AVE,700,798,94112,Excelsior,0,False
7354000_L,7354000,L,JACK KEROUAC ALY,1,99,94133,Financial District North,0,False
7354000_R,7354000,R,JACK KEROUAC ALY,2,98,94133,Financial District North,0,False
7361000_L,7361000,L,JACKSON ST,201,299,94111,Financial District North,22,False
7361000_R,7361000,R,JACKSON ST,200,298,94111,Financial District North,22,False
7368000_L,7368000,L,JACKSON ST,531,599,94133,Financial District North,2,False
7368000_R,7368000,R,JACKSON ST,560,598,94133,Financial District North,2,False
7375000_L,7375000,L,JACKSON ST,737,743,94133,Financial District North,9,False
7375000_R,7375000,R,JACKSON ST,740,746,94133,Financial District North,9,False
7291000_L,7291000,L,IRVING ST,1301,1399,94122,Inner Sunset,0,False
7291000_R,7291000,R,IRVING ST,1300,1398,94122,Inner Sunset,0,False
7298000_L,7298000,L,IRVING ST,2001,2099,94122,Central Sunset,26,False
7298000_R,7298000,R,IRVING ST,2000,2098,94122,Central Sunset,26,False
7305000_L,7305000,L,IRVING ST,2701,2799,94122,Central Sunset,0,False
7305000_R,7305000,R,IRVING ST,2700,2798,94122,Central Sunset,0,False
7312000_L,7312000,L,IRVING ST,3401,3499,94122,Central Sunset,0,False
7312000_R,7312000,R,IRVING ST,3400,3498,94122,Central Sunset,0,False
7319000_L,7319000,L,IRVING ST,4001,4099,94122,Outer Sunset,0,False
7319000_R,7319000,R,IRVING ST,4000,4098,94122,Outer Sunset,0,False
7326000_L,7326000,L,IRVING ST,4701,4799,94122,Outer Sunset,0,False
7326000_R,7326000,R,IRVING ST,4700,4798,94122,Outer Sunset,0,False
7333000_L,7333000,L,ISLAIS ST,0,0,94124,Bayview District,0,False
7333000_R,7333000,R,ISLAIS ST,0,0,94124,Bayview District,0,False
7241000_L,7241000,L,INGALLS ST,3101,3199,94124,Bayview Heights,0,False
7241000_R,7241000,R,INGALLS ST,3100,3198,94124,Bayview Heights,0,False
7248000_L,7248000,L,INGERSON AVE,851,899,94124,Bayview Heights,0,False
7248000_R,7248000,R,INGERSON AVE,850,898,94124,Bayview Heights,0,False
7255000_L,7255000,L,INNES AVE,901,945,94124,Hunters Point,0,False
7255000_R,7255000,R,INNES AVE,808,948,94124,Hunters Point,0,False
7261000_L,7261000,L,INNES AVE,0,0,94124,Bayview District,0,False
7261000_R,7261000,R,INNES AVE,0,0,94124,Bayview District,0,False
7268000_L,7268000,L,IOWA ST,601,699,94107,Potrero Hill,0,False
7268000_R,7268000,R,IOWA ST,600,698,94107,Potrero Hill,0,False
7276000_L,7276000,L,IRON ALY,101,199,94114,Twin Peaks,0,False
7276000_R,7276000,R,IRON ALY,100,198,94114,Twin Peaks,0,False
7283000_L,7283000,L,IRVING ST,501,599,94122,Inner Sunset,0,False
7283000_R,7283000,R,IRVING ST,500,598,94122,Inner Sunset,0,False
7205201_L,7205201,L,INDUSTRIAL ST,0,0,94124,Bayview District,0,False
7205201_R,7205201,R,INDUSTRIAL ST,102,198,94124,Bayview District,0,False
7209000_L,7209000,L,INDUSTRIAL ST,301,399,94124,Bayview District,0,False
7209000_R,7209000,R,INDUSTRIAL ST,300,398,94124,Bayview District,0,False
7214000_L,7214000,L,INDUSTRIAL ST ON RAMP,201,249,94124,Bayview District,0,False
7214000_R,7214000,R,INDUSTRIAL ST ON RAMP,202,248,94124,Bayview District,0,False
7221000_L,7221000,L,INGALLS ST,1251,1299,94124,Bayview District,0,False
7221000_R,7221000,R,INGALLS ST,1250,1298,94124,Bayview District,0,False
7228000_L,7228000,L,INGALLS ST,1801,1899,94124,Bayview District,0,False
7228000_R,7228000,R,INGALLS ST,1800,1898,94124,Bayview District,0,False
7235000_L,7235000,L,INGALLS ST,2501,2599,94124,Bayview District,0,False
7235000_R,7235000,R,INGALLS ST,2500,2598,94124,Bayview District,0,False
7160000_L,7160000,L,IGNACIO AVE,0,0,94124,Bayview Heights,0,False
7160000_R,7160000,R,IGNACIO AVE,0,0,94124,Bayview Heights,0,False
7167000_L,7167000,L,ILLINOIS ST,701,799,94107,Potrero Hill,0,False
7167000_R,7167000,R,ILLINOIS ST,700,798,94107,Potrero Hill,0,False
7174000_L,7174000,L,ILLINOIS ST,1501,1599,94107,Potrero Hill,0,False
7174000_R,7174000,R,ILLINOIS ST,1500,1598,94107,Potrero Hill,0,False
7181000_L,7181000,L,IMPERIAL ALY,2,98,94123,Cow Hollow,0,False
7181000_R,7181000,R,IMPERIAL ALY,1,99,94123,Cow Hollow,0,False
7195000_L,7195000,L,INDIANA ST,801,999,94107,Potrero Hill,25,True
7195000_R,7195000,R,INDIANA ST,800,998,94107,Potrero Hill,25,True
7202000_L,7202000,L,INDIANA ST,1701,1749,94124,Bayview District,0,False
7202000_R,7202000,R,INDIANA ST,1700,1748,94124,Bayview District,0,False
7119000_L,7119000,L,HYDE ST,501,523,94109,Downtown - Tenderloin,19,False
